uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count,author_fetch_error
at://did:plc:opw5mhht5hl7sorhegmugjgc/app.bsky.feed.post/3lz4afz43ec2s,bafyreibkq3jci7mkmgqy5wnbdvyxioixjcj776sarbqms637hfxiiyusaq,"International Equal Pay Day, Sep 18

This Day further builds on the UN's commitment to #humanrights and against all forms of #discrimination, including discrimination against #women and #girls...

@unwomen.bsky.social @ilo.org @un.org
#un #unwomen #equalpay #ilo #internationalequalpayday #equal #pay",2025-09-18T11:24:16.412Z,amfelicite.bsky.social,did:plc:opw5mhht5hl7sorhegmugjgc,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:24.210794+00:00,fr,Dr. Marie A. (Ph.D Academic qualification),"www.linkedin.com/in/marie-abeng

https://instagram.com/amfelicite/

https://threads.net/@amfelicite",85,225,138,False,2024-12-14T09:46:06.543Z,https://cdn.bsky.app/img/avatar/plain/did:plc:opw5mhht5hl7sorhegmugjgc/bafkreihhrkm6nfhxoijkijmspz656obuqmrvnt6ptwks4lnlnutuytzlaa@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:opw5mhht5hl7sorhegmugjgc/bafkreigfjhnvbrxcau46let2jpgnqzbe2ef2dl3tvdmldqlnsdkoedyoy4@jpeg,2025-09-18T17:19:24.068033+00:00,278,0.49640287769784175,0.37777777777777777,22.42,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:24.210788+00:00,2025-09-18T11:25:19.909Z,0.0,0.0,0.0,
at://did:plc:742yy6xpe4mwpqty5ralpf2y/app.bsky.feed.post/3lz4apchjis25,bafyreih6fvpnhb7gse3byuare2dgc6klsiwct5xndi7meoj2nng67biwee,"📣 Today, September 18th, is International Equal Pay day and we’re joining others in calling out for the need to continue taking steps towards equal pay for equal work.",2025-09-18T11:29:28.193Z,wikirate.bsky.social,did:plc:742yy6xpe4mwpqty5ralpf2y,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:24.210702+00:00,en,Wikirate,"Nonprofit platform publishing companies' impacts on people & planet
⚡ Powering corporate accountability w open data
🤝 Supporting civil society, researchers & changemakers
🌍 Explore. Contribute. Drive change.

https://wikirate.org/impressum",84,350,79,False,2025-02-12T10:03:01.945Z,https://cdn.bsky.app/img/avatar/plain/did:plc:742yy6xpe4mwpqty5ralpf2y/bafkreiejeoexpo2cmlmyhvlo6sbm4ogh4we2rdcpx2ck5tzt2zht7b46gq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:742yy6xpe4mwpqty5ralpf2y/bafkreihmutc2d6smrymbcyteqg4ghxtsjttipjvozjg2d2rmwcjy4rtyia@jpeg,2025-09-18T17:19:24.210596+00:00,218,0.3623853211009174,0.24,24.61,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:24.210692+00:00,2025-09-18T11:29:36.404Z,0.0,0.0,0.0,
at://did:plc:opw5mhht5hl7sorhegmugjgc/app.bsky.feed.post/3lz4aqnvrrs2s,bafyreicargkrjix5xt2fwbr4ormwm7o7sxxva7xger64pfukkz55v3i45q,"#internationalequalpayday, Sep18

Realizing #women’ s economic empowerment requires transformative change so that prosperity is equitably shared and no one is left behind...
@unwomen.bsky.social #un #unwomen #equalpay #equal #pay @ilo.org @ungeneva.bsky.social @un.org #ilo #equalpayday #gender #work",2025-09-18T11:30:13.770Z,amfelicite.bsky.social,did:plc:opw5mhht5hl7sorhegmugjgc,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:24.068280+00:00,fr,Dr. Marie A. (Ph.D Academic qualification),"www.linkedin.com/in/marie-abeng

https://instagram.com/amfelicite/

https://threads.net/@amfelicite",85,225,138,False,2024-12-14T09:46:06.543Z,https://cdn.bsky.app/img/avatar/plain/did:plc:opw5mhht5hl7sorhegmugjgc/bafkreihhrkm6nfhxoijkijmspz656obuqmrvnt6ptwks4lnlnutuytzlaa@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:opw5mhht5hl7sorhegmugjgc/bafkreigfjhnvbrxcau46let2jpgnqzbe2ef2dl3tvdmldqlnsdkoedyoy4@jpeg,2025-09-18T17:19:24.068033+00:00,278,0.49640287769784175,0.37777777777777777,22.42,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:24.068273+00:00,2025-09-18T11:31:18.404Z,0.0,0.0,0.0,
at://did:plc:67r5bhsqohppy3gnnqo4p5zd/app.bsky.feed.post/3lz4aqxhf6h2s,bafyreichlruk234sg4swzvlm4qmkf6j5dkoeqa6njkgxqvz56wp3qcodbq,"Working Voices - Monday, September 15, 2025

Working Voices focuses on the issues and concerns of working people and the labor movement including living wages, occupational health and safety, economic inequality, ending race and gender discrimination,wage theft, and also solidarity, unity and orga",2025-09-18T11:30:23.193Z,laborradionet.bsky.social,did:plc:67r5bhsqohppy3gnnqo4p5zd,gender inequality,"""gender discrimination""",search_api,demo_search_test,2025-09-18T14:31:12.876801+00:00,en,The Labor Radio Podcast Network,Working People's Voices – Broadcasting and Podcasting Worldwide 24 Hours A Day. Find us at https://www.laborradionetwork.org/.,1346,99,8557,False,2024-11-25T16:23:33.446Z,https://cdn.bsky.app/img/avatar/plain/did:plc:67r5bhsqohppy3gnnqo4p5zd/bafkreia3i6xpaa4sw6ynpwqnpxs7yh777htp2eq47bxq7athqlmuyyjcva@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:67r5bhsqohppy3gnnqo4p5zd/bafkreicyitfkjtbvreuvwcgcz2b7dy2afj4d2pp5hxerpaizg76pj2j7r4@jpeg,2025-09-18T14:31:12.876596+00:00,296,28.908783783783782,13.595959595959595,32.08,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:12.876778+00:00,2025-09-18T11:30:24.003Z,0.0,0.0,0.0,
at://did:plc:opw5mhht5hl7sorhegmugjgc/app.bsky.feed.post/3lz4awapflc2s,bafyreidbwu4cjid3f7elz4jchfu3cwduipn2ax5hpu4yfqgzby5bi42nui,"#internationalequalpayday, Sept 18

Realizing #women’ s economic empowerment requires transformative change so that prosperity is equitably shared and no one is left behind...

 #un #unwomen #equalpay #equal #pay @ilo.org @un.org
 #ilo #equalpayday #gender @unwomen.bsky.social 

youtu.be/wa1El_VZ5q4",2025-09-18T11:33:21.257Z,amfelicite.bsky.social,did:plc:opw5mhht5hl7sorhegmugjgc,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:24.068158+00:00,fr,Dr. Marie A. (Ph.D Academic qualification),"www.linkedin.com/in/marie-abeng

https://instagram.com/amfelicite/

https://threads.net/@amfelicite",85,225,138,False,2024-12-14T09:46:06.543Z,https://cdn.bsky.app/img/avatar/plain/did:plc:opw5mhht5hl7sorhegmugjgc/bafkreihhrkm6nfhxoijkijmspz656obuqmrvnt6ptwks4lnlnutuytzlaa@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:opw5mhht5hl7sorhegmugjgc/bafkreigfjhnvbrxcau46let2jpgnqzbe2ef2dl3tvdmldqlnsdkoedyoy4@jpeg,2025-09-18T17:19:24.068033+00:00,278,0.49640287769784175,0.37777777777777777,22.42,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:24.068147+00:00,2025-09-18T11:34:25.607Z,0.0,0.0,0.0,
at://did:plc:ijk36hi5yhvjefanulh2v2h2/app.bsky.feed.post/3lz4ayoqisk2o,bafyreibnzbr2lmlmsbx3igjf4na5ma7zzpjxnxndbmt5mzimmy4qci55wy,This female high school student understands the cultural gender gap in a way most male adult pundits and pollsters do not.,2025-09-18T11:34:43.083Z,redheadinthecity.bsky.social,did:plc:ijk36hi5yhvjefanulh2v2h2,gender inequality,"""gender gap""",search_api,demo_search_test,2025-09-18T14:31:02.205458+00:00,en,Anne with an “e”,"Canadian/Brit, Lawyer, Political Scientist/Criminologist, Slayer of sexism in media and politics. Posts range from abolishing gender apartheid, to making lists of enemies of Canada like Arya Stark, to shade gardening. Nasty Canadian woman. Vive le Canada.",5426,1607,7221,False,2024-11-10T21:42:21.681Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ijk36hi5yhvjefanulh2v2h2/bafkreif2wevslpjub2va5bnwqcanudsk66jayw4qkxom72onu32ogogaay@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:ijk36hi5yhvjefanulh2v2h2/bafkreieeklmo62m27nbqw2jnajjxbblic4kxiuod4m5m67evwa6w6ndr5e@jpeg,2025-09-18T14:31:02.205367+00:00,311,23.218649517684888,3.37647790914748,41.1,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:02.205450+00:00,2025-09-18T11:34:43.804Z,0.0,0.0,1.0,
at://did:plc:ouux4ye4wb2ea6wixrpgubur/app.bsky.feed.post/3lz4bldzhgt2r,bafyreidwc6xgaxepz2kbpf44gqoqnx2xeyhel7mnxfftacrecvehdztvjy,"Closing the wage gap for women is key to building prosperous, sustainable, and equitable agrifood systems.

Learn more about @FAO.org’s work: bit.ly/48NiHNS

#EqualPayDay #LetsGrowEquality #YearOfTheWomanFarmer #IYWF2026",2025-09-18T11:45:09.177Z,fao.org,did:plc:ouux4ye4wb2ea6wixrpgubur,gender inequality,"""wage gap""",search_api,demo_search_test,2025-09-18T14:31:11.191855+00:00,en,Food and Agriculture Organization of the United Nations,"Working for a secure #FutureofFood for all.

Follow 👉 @faodg.fao.org | @faoarabic.bsky.social | @faoenespanol.bsky.social | @faoenfrancais.bsky.social",12815,184,527,False,2024-11-14T12:31:34.186Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ouux4ye4wb2ea6wixrpgubur/bafkreig2d3kqvjqsnhfzoxpdcm7cejfkmepxnsmgjj2knhhxrga2kjqx4i@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:ouux4ye4wb2ea6wixrpgubur/bafkreihthz55urs6ebbxhv47xgpvjqz33dczovbmvy33fpuk5xb24qpj6u@jpeg,2025-09-18T14:31:11.191619+00:00,308,1.7110389610389611,69.64673913043478,91.08,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:11.191831+00:00,2025-09-18T11:45:10.009Z,0.0,1.0,6.0,
at://did:plc:miw3kas7xrhxldziyxbxrk22/app.bsky.feed.post/3lz4bqhn24s2m,bafyreicy43b53d7sowwowdqmhnqxazhpgl5ahi2y7wgiiuiqupslir2j3y,"New Primary Resources! The #STACSAnnualReport highlights the launch of our comprehensive resources for P1-P7, designed to be engaging and inclusive with strategies to help close the #GenderGap. Read here bit.ly/stacsreport2025 #ByTeachersForTeachers",2025-09-18T11:48:00.935Z,stacshq.bsky.social,did:plc:miw3kas7xrhxldziyxbxrk22,gender inequality,#gendergap,search_api,demo_search_test,2025-09-18T14:31:06.256309+00:00,en,Scottish Teachers Advancing Computing Science,A teacher-led initiative working with the Computing Science teaching community to help advance Computing Science in Scotland.,376,243,210,False,2024-02-07T16:55:28.287Z,https://cdn.bsky.app/img/avatar/plain/did:plc:miw3kas7xrhxldziyxbxrk22/bafkreiedwsl6pg4hhxipwi7znuu3qzduwdbt63fiy35maiv253gfyegvoa@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:miw3kas7xrhxldziyxbxrk22/bafkreig7cihlpvaw2pgq5ykoeawx53fijpvzzuv736fygdtozzydofe7vu@jpeg,2025-09-18T14:31:06.256182+00:00,588,0.35714285714285715,1.5473251028806585,34.72,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:06.256299+00:00,2025-09-18T11:48:04.503Z,0.0,0.0,0.0,
at://did:plc:u3fqxrxy4bv2nwucwk3sv37i/app.bsky.feed.post/3lz4clpztnk2p,bafyreidcp7zdft6ssaoskeoxpodlfso5mp2jfjvryjlmin6gmqf4htnc34,"Legal inequality is driving the gender pay gap. Women earn ~23% less than men, and are more likely to lack paid leave and pensions.

These are legal failures, and they’re changeable.

🔗 This #EqualPayDay find out more about how you can support our work equalitynow.org/get-involved/",2025-09-18T12:03:15.683Z,equalitynow.bsky.social,did:plc:u3fqxrxy4bv2nwucwk3sv37i,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:18:59.816323+00:00,en,Equality Now,"International human rights organization using the power of the law to end discrimination & violence against all women & girls around the world

https://equalitynow.org/ #GenderEquality #WomensRights",618,117,108,False,2024-11-15T11:02:37.945Z,https://cdn.bsky.app/img/avatar/plain/did:plc:u3fqxrxy4bv2nwucwk3sv37i/bafkreibcfmsgv47avplalmtaambugrcp3s3wtcv4g7yx3ildfl2ech3g24@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:u3fqxrxy4bv2nwucwk3sv37i/bafkreidlbf5rmdumadlf6gmjpdzd6gaatjnj7i3npyb7gvpbqtxxi4amh4@jpeg,2025-09-18T17:18:59.816176+00:00,307,0.3517915309446254,5.282051282051282,56.53,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:59.816313+00:00,2025-09-18T12:03:16.212Z,0.0,1.0,1.0,
at://did:plc:mdzqt6fg7c7jpu64sn2og4ls/app.bsky.feed.post/3lz4cmfirxk2n,bafyreibev5wlmpdkkyr4qu4rop7qjku2h2cbmniek3a6deonwvbgz5vlxi,"Today we join the world in calling for equal pay & equal rights. 🌍✨ While the UN observes this global day, Canada marks Equal Pay Day each spring. At Girls Inc. Limestone, we empower girls to grow up strong, smart & bold — knowing their worth. #InternationalEqualPayDay #GirlsInc #EqualRightsForAll",2025-09-18T12:03:38.053Z,girlsinclimestone.bsky.social,did:plc:mdzqt6fg7c7jpu64sn2og4ls,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:23.923636+00:00,en,"Girls Inc. of Limestone, Algonquin and Lakeshore","Inspiring all girls to be strong, smart, and bold.",27,1,9,False,2025-04-11T13:52:32.373Z,https://cdn.bsky.app/img/avatar/plain/did:plc:mdzqt6fg7c7jpu64sn2og4ls/bafkreiaw6ng3ui55vky6uw2okcphedgiunxuct47lotacgpdac4vba5j4u@jpeg,,2025-09-18T17:19:23.923526+00:00,160,0.05625,27.0,29.47,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:23.923627+00:00,2025-09-18T12:03:39.009Z,0.0,0.0,0.0,
at://did:plc:iczx444gwytiprl2k5briibb/app.bsky.feed.post/3lz4cn5mz4z2x,bafyreibxhslinrxi3ii6vdizqyio3zy5hjjqxfwryqlbfy2rmmlmpjozqe,Sep 18: Today is International Equal Pay Day! https://www.cute-calendar.com/46741 #EqualPayDay,2025-09-18T12:04:02Z,cutecalendar.bsky.social,did:plc:iczx444gwytiprl2k5briibb,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:23.779511+00:00,en,Cute Calendar,"We provide information on all American and international holidays and popular events at https://cute-calendar.com

Mastodon: https://mastodon.social/@cutecalendar",24,4,580,False,2024-05-11T11:39:08.583Z,https://cdn.bsky.app/img/avatar/plain/did:plc:iczx444gwytiprl2k5briibb/bafkreigodxoktedgx42r4aifethysjxzeavd6z2624o6mzowaj4yldmasu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:iczx444gwytiprl2k5briibb/bafkreid6sg45sktzh5pjfxe3p7rxyfsbqxrdpbqv3gndgrxg6sn5axdbfa@jpeg,2025-09-18T17:19:23.779411+00:00,495,1.1717171717171717,6.0,14.19,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:23.779501+00:00,2025-09-18T12:04:03.705Z,0.0,0.0,0.0,
at://did:plc:xbsn4ta3ijded437gtvlng6a/app.bsky.feed.post/3lz4dz5jg522m,bafyreigkzo3r4ydisfuihh4vasij3ph7iijiwfhookrncgrv6izl3f4hwy,"Good morning, Irma my friend! ☀️🫖☮️❤️ We will never stop fighting for equal pay. It’s unbelievable that it still hasn’t passed. Keep the fight going! Have a wonderful and productive Thursday! Love and hugs! 🥰🤗",2025-09-18T12:28:39.805Z,wutthewut.bsky.social,did:plc:xbsn4ta3ijded437gtvlng6a,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:23.640330+00:00,en,WutTheWut😵‍💫 RBroeck🗳️💙,"“The land is a being who remembers everything.”—Joy Harjo 
“Do not obey in advance.”—Timothy Snyder
Pro-democracy 
Liberate from within 
#NoKings 
#IWillNotComply 
#Vote
#ClimateCrisis #SensibleGunContol
#Oppose #Persist
#WhereAreTheEpsteinFiles",5858,5717,9448,False,2024-11-07T18:28:34.779Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xbsn4ta3ijded437gtvlng6a/bafkreiao5um6irqvmchs6nyxiyflsiubn2j54bkl3reglvhjcgtfla7lsu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xbsn4ta3ijded437gtvlng6a/bafkreieja3ggojhoaqgkk3krjvscepbc4pq25xtmbx6vva67cjcys6qhlq@jpeg,2025-09-18T17:19:23.640215+00:00,314,30.089171974522294,1.0246632849396538,40.78,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:23.640319+00:00,2025-09-18T12:28:40.505Z,1.0,0.0,1.0,
at://did:plc:m7tanpmine3xlaff3x3xnjcp/app.bsky.feed.post/3lz4dzq3czc2b,bafyreibbjsp72wehdczt3t6v7x4yah5ywzohvdgbzkwfrkp6eobfhgk5bq,"EQUAL PAY NOW! It’s International #EqualPayDay. A yearly reminder that:

Globally, women still earn 77 cents for every dollar men earn. In the EU, the gap is 13% 😱 

🤰 Only 28% get paid maternity leave
💸 Nearly 65% of older women have no pension
😓 Women do 2.5× more unpaid care work on average",2025-09-18T12:28:59.249Z,aldeparty.bsky.social,did:plc:m7tanpmine3xlaff3x3xnjcp,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:23.497382+00:00,en,ALDE Party,"The home of European Liberals since 1976, committed to changing Europe and the world one election at a time! Your freedom, Our fight 🇪🇺",1211,528,101,False,2023-11-28T10:59:58.526Z,https://cdn.bsky.app/img/avatar/plain/did:plc:m7tanpmine3xlaff3x3xnjcp/bafkreih6imv4lhp2zkovqau7tczyanxsuifwl3tuuk4iwubk2hzczdg62y@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:m7tanpmine3xlaff3x3xnjcp/bafkreifjcamsufzjdefqanobmckeakjd2n53jcb4lmwte7s3wpx747vb5m@jpeg,2025-09-18T17:19:23.497171+00:00,660,0.15303030303030302,2.293560606060606,80.84,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:23.497369+00:00,2025-09-18T12:29:05.336Z,2.0,0.0,2.0,
at://did:plc:4opq7beamxuk7vwh56ry3mzp/app.bsky.feed.post/3lz4eihczui25,bafyreicexsbpcofmlefeypzyp2ihuciqctfuicguy627tqmnfexyuusduy,"Talent has no gender, so pay shouldn’t either. On #EqualPayDay, we celebrate progress and recognize the work that still lies ahead. Equal work deserves equal pay, after all. Fairness builds trust, and transparency builds stronger workplaces. #Inclusion #Leadership",2025-09-18T12:37:12.656Z,jasminebibb.bsky.social,did:plc:4opq7beamxuk7vwh56ry3mzp,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:23.355665+00:00,en,,,3,1,97,False,2025-02-13T15:08:49.145Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4opq7beamxuk7vwh56ry3mzp/bafkreicip3xzkyvvyvfejfjvyshgjvbtweg7tgzsptq7tjudzfxdafyfda@jpeg,,2025-09-18T17:19:23.355484+00:00,217,0.4470046082949309,3.0,6.18,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:23.355649+00:00,2025-09-18T12:37:14.004Z,0.0,0.0,0.0,
at://did:plc:5khnlg73fx57kc2yy2t6cgi6/app.bsky.feed.post/3lz4ej55ei224,bafyreidz62g5qiaujri2j6pdethobpyp7rymnxosbf5ft7woub5vkqgvea,"💰 Education helps close the pay gap: women with secondary schooling earn far closer to men’s wages than those with only primary education.
On #EqualPayDay, explore how education transforms lives:
bit.ly/46JYavK",2025-09-18T12:37:36.273Z,gemreport.bsky.social,did:plc:5khnlg73fx57kc2yy2t6cgi6,gender inequality,"""pay gap""",search_api,demo_search_test,2025-09-18T14:31:09.433955+00:00,en,Global Education Monitoring Report UNESCO,"The Global Education Monitoring Report hosted and published by 
UNESCO tracks worldwide progress towards UN global education targets. #LeadForLearning

Learn more: https://www.unesco.org/gem-report",380,152,171,False,2024-11-26T12:41:50.344Z,https://cdn.bsky.app/img/avatar/plain/did:plc:5khnlg73fx57kc2yy2t6cgi6/bafkreiexfywfx3miu4k7nkp7vhrgc4ejgoowrwoglingdy46ubtrnufvjm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:5khnlg73fx57kc2yy2t6cgi6/bafkreig6xjngfofi5z24l5uvti6b4rxp4r5lrsv6buibu5olv3e2yhv7pu@jpeg,2025-09-18T14:31:09.433776+00:00,296,0.5777027027027027,2.5,36.92,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:09.433937+00:00,2025-09-18T12:37:39.507Z,0.0,0.0,0.0,
at://did:plc:x6iqzfsrtmnynleftf4hmc4c/app.bsky.feed.post/3lz4ezdtk3c23,bafyreihtooix2p3pwkx656shqicslaatk4wtqrw2ccndhudqlgup3y6qv4,"In OECD countries, women earn on avg 89% of men’s wages. 

The 📊 shows the gender pay gap 📈 as people age, from things like breaks for family care, leadings to 📉 lifetime 💵 for 🚺, leading to 📉 pensions and 📈 poverty later.

2023 🚺 pensions were 24% 📉 than 🚹 on in OECD countries.  

brnw.ch/21wVRUc",2025-09-18T12:46:40.164Z,mari-rochelle.bsky.social,did:plc:x6iqzfsrtmnynleftf4hmc4c,gender inequality,"""pay gap""",search_api,demo_search_test,2025-09-18T14:31:09.278198+00:00,en,Mari Rochelle🏳️‍⚧️🏳️‍🌈 ⚢ 💙🧬☮️🗳️ (she/her) ❤️🧡🤍🩷💜🌶️,"#QAF 🏳️‍⚧️❤️🧡🤍🩷💜🏳️‍🌈
🏳️‍🌈+ rights.
🏳️‍⚧️ lives matter! ✅ 
🌶️ addict 

📜Historian.
🇺🇸🇪🇺 late/post-Cold War FP & treaty HIST…
✈️ 🚀 & ☢️ HIST for fun.
(See pinned post)

♾️PoliSci wonk (non-theorist)

USAF Vet
🚫 MAGA 🔥
🚫 dating 🚫 DM 🚫 OF/Porn
🚫 $$$ 🚫 P2025 
✅ democracy ✅ choice",6648,4686,2926,False,2024-11-15T06:56:48.440Z,https://cdn.bsky.app/img/avatar/plain/did:plc:x6iqzfsrtmnynleftf4hmc4c/bafkreifdeq2ccdiuvhmlc645qvnkq6wqnppgzxxlt2zjgiqgdnccl6huga@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:x6iqzfsrtmnynleftf4hmc4c/bafkreicwxsgcmgwrgyw67yzmjgkkafxwcyjpcclcgi4tj3xl6dgpaoxjle@jpeg,2025-09-18T14:31:09.277968+00:00,307,9.530944625407166,1.4186939820742637,49.59,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:09.278178+00:00,2025-09-18T12:46:43.206Z,0.0,0.0,1.0,
at://did:plc:tmpv7cspsxn5q5g3nujoxqgd/app.bsky.feed.post/3lz4ezzovxk2r,bafyreidpvseghofq4c2cupe6a6svulaxgbzk5ma7l662z6rzew42irnu2a,"09/18/2025 is World Bamboo Day 🎋🌎, National Cheeseburger Day 🍔🇺🇸, National HIV/AIDS and Aging Day 🇺🇸, International Equal Pay Day 💸🇺🇳 #worldbambooday #nationalcheeseburgerday #nationalhivaidsandagingday #internationalequalpayday",2025-09-18T12:47:03.085Z,dpagan5.bsky.social,did:plc:tmpv7cspsxn5q5g3nujoxqgd,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:23.212740+00:00,en,Danielle Pagan,"I'm gonna change my answer, in fact. This is my real job. Soothsayer, International Union of Soothsayers.",94,39,705,False,2024-11-12T07:38:14.903Z,https://cdn.bsky.app/img/avatar/plain/did:plc:tmpv7cspsxn5q5g3nujoxqgd/bafkreiatoenqquq6dsh4ld43qjogtho6elggsbdwavyevdbhkiapljs2ru@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:tmpv7cspsxn5q5g3nujoxqgd/bafkreie37m2lmvwrlr63esh4scn3moz6oj3tou22n23xbj5ib32mlulcte@jpeg,2025-09-18T17:19:23.212590+00:00,310,2.274193548387097,2.41025641025641,20.44,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:23.212730+00:00,2025-09-18T12:47:04.704Z,0.0,0.0,0.0,
at://did:plc:xeubqxfw4fazmig4rzc73o47/app.bsky.feed.post/3lz4f2odphs2a,bafyreibrjpmnch5ubvqlb2lezq7a3wixrsh4t5svm5f7lwcpgvmlrwtu7q,"""Across all regions, women are paid less than men, with the gender pay gap estimated at around 20 per cent globally."" www.un.org/en/observanc...",2025-09-18T12:47:24.736Z,davidlow.bsky.social,did:plc:xeubqxfw4fazmig4rzc73o47,gender inequality,"""pay gap""",search_api,demo_search_test,2025-09-18T14:31:08.412169+00:00,en,Davey,"I am a retired gay person & perpetually
tired. I am enjoying life sometimes. #fibromyalgialife 🌈 🇨🇦🍁",55,27,579,False,2025-01-16T23:42:21.944Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xeubqxfw4fazmig4rzc73o47/bafkreieyyvcrlc77sy5o5ckfy2calo7cz3yyxgytpo4v4ip5g6tcdapmvu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xeubqxfw4fazmig4rzc73o47/bafkreibk2e5ioo7lqjwwi3esmqlab5ama4rt6itoskrltixco7dowdkfwy@jpeg,2025-09-18T14:31:08.412022+00:00,244,2.372950819672131,2.037037037037037,17.96,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:08.412149+00:00,2025-09-18T12:47:26.808Z,0.0,0.0,0.0,
at://did:plc:vo24mxkxl456zbey7x2vtkon/app.bsky.feed.post/3lz4ftznctt2d,bafyreiddjmkcyswynwd3ibcdjclswzgimc2rlpo7albxnsxfg5klccil3a,"🎉🌍 Happy International Equal Pay Day! Let's raise our voices & celebrate the strides we've made toward gender pay equality! 💪💰 Today, we honor the hard work of women everywhere. Let's keep pushing for fairness & equity in all workplaces! Share your stories & keep shining! ✨ #EqualPayDay",2025-09-18T13:01:35Z,eriegaynews.com,did:plc:vo24mxkxl456zbey7x2vtkon,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:23.073612+00:00,en,Erie Gay News,Serving the regional LGBTQIA+ community since 1992. Main website is https://www.eriegaynews.com,374,613,1839,False,2024-11-13T21:59:05.575Z,https://cdn.bsky.app/img/avatar/plain/did:plc:vo24mxkxl456zbey7x2vtkon/bafkreihu4s3ucw6o7hkj74m6wxqw23h3qnwbdqwrsaivwq2wxi5yruyjxm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:vo24mxkxl456zbey7x2vtkon/bafkreia5vy5aocki3eumpqhgona2ka7idmlldgb2d7zzkx7vejstigvwoq@jpeg,2025-09-18T17:19:23.073431+00:00,308,5.970779220779221,0.6101141924959217,26.76,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:23.073598+00:00,2025-09-18T13:01:36.108Z,0.0,0.0,0.0,
