uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count
at://did:plc:7rzysch3np2qkhstnogmkd24/app.bsky.feed.post/3lz4ehv4zj62y,bafyreic3r5dwdzj7loq6rijl2b6nbb4lbt6xfwvwkfwdxyu6qgdwcvdv5i,"As Hunger Awareness Month unfolds, Binghamton’s City Council is sounding the alarm on devastating SNAP cuts that threaten to deepen food insecurity in our community. 

Learn more here

#BinghamtonCityBroomeCounty #NY #CitizenPortal #HungerAwareness #BinghamtonFoodInsecurity #CommunityHealth",2025-09-18T12:36:54.145Z,citizenptnewsny.bsky.social,did:plc:7rzysch3np2qkhstnogmkd24,food insecurity,"""food insecurity""",search_api,demo_search_test,2025-09-18T14:29:02.266069+00:00,en,Citizen Portal News New York,,52,1,5340,False,2024-12-10T02:00:49.351Z,https://cdn.bsky.app/img/avatar/plain/did:plc:7rzysch3np2qkhstnogmkd24/bafkreihrbw7aumxhqrfhtq5rw23stlwlelvioo5k63bfe3f3vinrhs4eyq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:7rzysch3np2qkhstnogmkd24/bafkreihhjpkib7aozvah32pbjzo32m2z3yrsdxsouujfs7hwual6xnjscy@jpeg,2025-09-18T14:29:02.265857+00:00,282,18.93617021276596,52.0,17.29,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:02.266052+00:00,2025-09-18T12:36:55.404Z,0.0,0.0,0.0
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3lz4fdxixek2q,bafyreihdjxx62bj3kj7wyujmqfvlxs2uzczwh6i467g6iu3hc5pdicstaa,Food Banks Canada says food insecurity is up but there's small cause for hope. #cdnpoli www.thecanadianpressnews.ca/national/foo...,2025-09-18T12:52:36.338Z,peipolitical.bsky.social,did:plc:4ownlsrdmnvwgzmcdi2bof6s,food insecurity,"""food insecurity""",search_api,demo_search_test,2025-09-18T14:29:02.103012+00:00,en,PEIPolitical 🇨🇦,"Liberal supporter. Progressive. 
Former Ontarian living in Prince Edward Island.  🇨🇦
ElbowsUp! SlavaUkraine!‬ ‪",29715,4034,9660,False,2024-11-08T09:14:25.383Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4ownlsrdmnvwgzmcdi2bof6s/bafkreiapg6ixle5yfmqpniwicd4g7ty3e2wf4znfcm3g5rojqdnahyfztq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:4ownlsrdmnvwgzmcdi2bof6s/bafkreia5sepg7unbuqgebp452j4znls3ft4dhz437oqqlywuqthgsnyqua@jpeg,2025-09-18T14:29:02.102933+00:00,314,30.764331210191084,7.366137828458106,60.11,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:02.103004+00:00,2025-09-18T12:52:38.412Z,0.0,1.0,7.0
at://did:plc:wdktya3vyvp2c6bgiet2sznm/app.bsky.feed.post/3lz4gyov4hm2g,bafyreicxnm6ev44zdtakjmmbqowdcl4zd6c4m3jvy32f5squec67ofhqcq,"The phone is ringing off the hook — over 47,000 calls have been made to United Way of Southwestern PA this year. A growing concern: food assistance and SNAP benefits. buff.ly/WErBsOj",2025-09-18T13:22:05.649Z,publicsource.org,did:plc:wdktya3vyvp2c6bgiet2sznm,food insecurity,"""SNAP benefits""",search_api,demo_search_test,2025-09-18T14:29:12.182496+00:00,en,Pittsburgh's Public Source,Impactful Pittsburgh journalism. Nonprofit. Sign up for our newsletter: https://publicsource.org/newsletter | Support us: https://publicsource.org/donate,2039,58,822,False,2024-11-19T15:32:48.004Z,https://cdn.bsky.app/img/avatar/plain/did:plc:wdktya3vyvp2c6bgiet2sznm/bafkreidhnjbqtdpqqnxzgh3226cktrxeafa2y3ks4mtz5ffqhs2toekpiq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:wdktya3vyvp2c6bgiet2sznm/bafkreiaqq2h2uq7hkjeosgnlrtofcguwnechp747nmnqqhombdujeazbkq@jpeg,2025-09-18T14:29:12.182288+00:00,302,2.7218543046357615,35.1551724137931,45.5,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:12.182470+00:00,2025-09-18T13:22:05.807Z,0.0,1.0,3.0
at://did:plc:gldo54s3e7puypxhld2jez4o/app.bsky.feed.post/3lz4hbp54c22p,bafyreie6ul4ex5yhaccculjyoauzbeple6tfhz4fkvpbqs653mqrfnnzna,"Sooo... we're giving 250 billion to the UK, while taking money away from basic health and food from Americans and from those around the world we helped create the circumstances that are starving and harming them.

Got it.  Fuck America.",2025-09-18T13:27:07.937Z,walkinginaustin.bsky.social,did:plc:gldo54s3e7puypxhld2jez4o,food insecurity,,,notebook_test,2025-09-18T13:29:07.829450+00:00,en,WalkingInAustin,"https://linktr.ee/WalkingInAustin
PLEASE no mass-tags, no more donation $$
Settler w/Collaborator Goals
#IndigenousSovereignty
#FreePalestine
#LandBack
#BlackLivesMatter
#LGBTQIA2S+Rights
#Equity
#CantBeRacistToWhite",7242,750,6113,False,2023-07-03T13:31:37.539Z,https://cdn.bsky.app/img/avatar/plain/did:plc:gldo54s3e7puypxhld2jez4o/bafkreifcngfb3qtzxmgdkozmhxmvegjnx4352guf5mudbfuaerjlposzle@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:gldo54s3e7puypxhld2jez4o/bafkreig3dqlaz6i3piaetv5b2nctmxhwilwxotwe43odes5ekjlqdqmluy@jpeg,2025-09-18T13:29:07.828961+00:00,807,7.574969021065676,9.656,44.52,40,236,0,0,0,[],[],[],False,False,False,1,False,2025-09-18T13:29:07.829393+00:00,,,,
at://did:plc:kus6i6e5nzckfoedoz5mtthp/app.bsky.feed.post/3lz4ht5kqg225,bafyreifwlnde5zwujwkp7c7b6bp5lzhfjypvpcncc63rbakh7nsstnnizq,"Dat is waar Vylan voor pleit. Die valt u bij. Dan heeft u niet goed begrepen wat hij zegt en dat wilde u ook niet horen.
Ik snap dat u erg om aandacht verlegen zit maar ik ben wel klaar met u. Reageert u in het vervolg op dingen die u begrijpt.",2025-09-18T13:36:53.488Z,sanspareille.bsky.social,did:plc:kus6i6e5nzckfoedoz5mtthp,food insecurity,,,notebook_test,2025-09-18T13:37:28.447852+00:00,nl,Natasha Gerson,"Fundamentalist anti- ideologist. 
Hater of flags. Popper to your dogma.",971,246,6478,False,2023-08-13T12:03:36.836Z,https://cdn.bsky.app/img/avatar/plain/did:plc:kus6i6e5nzckfoedoz5mtthp/bafkreicly6vziyoejlczrgiorsxsykefho4wq35pfvjcvq6vximbrdaq2q@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:kus6i6e5nzckfoedoz5mtthp/bafkreigsmfpw5rn43nwged633fyzqa5ra54pdc5mq65driv4btiz562vfu@jpeg,2025-09-18T13:37:28.447631+00:00,767,8.445893089960887,3.9471544715447155,30.63,52,244,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:37:28.447814+00:00,,,,
at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lz4hthcpfl2g,bafyreiddcfy6ho2lijormlziivqb7sgd5hkbx7be4oa66t4vw56xyteobi,"Sept. 18, 1925: As the liner Mauretania arrives in New York, news photographers set up their tripods to snap the notable passengers who are arriving.",2025-09-18T13:37:03.687Z,100yearsagonews.bsky.social,did:plc:t7wnxgjye6hhend6qfsxeghr,food insecurity,,,notebook_test,2025-09-18T13:37:53.685023+00:00,en,100 years ago news,"Jon Blackwell, an editor @wsj. Reporting events from a century ago. Also see my companion account @250yearsagonews.bsky.social",3234,78,52192,False,2024-11-13T18:22:31.082Z,https://cdn.bsky.app/img/avatar/plain/did:plc:t7wnxgjye6hhend6qfsxeghr/bafkreiaqyqaxiiooncnctegnzargjt2gskznz5ll5haudjp6krqmkh752e@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:t7wnxgjye6hhend6qfsxeghr/bafkreibzec6t6lvcch5m77igeishf5tjz4l7izr7an627c7ujou5gyx4pe@jpeg,2025-09-18T13:37:53.684837+00:00,308,169.45454545454547,41.46153846153846,35.41,25,149,0,0,0,[],[],[],True,False,True,0,False,2025-09-18T13:37:53.684988+00:00,,,,
at://did:plc:rdtr3t5na5xdg4kjdiazuiov/app.bsky.feed.post/3lz4hwt4hg22s,bafyreibw3kaqlv6ypgw4fhkdx5oopardfw5ri5rixmimqcxiefvnsobwmy,It’s a beautiful day in Ann Arbor for the first day of the @umpsid.bsky.social Annual Data User’s Conference. Cindy Leung begins the day describing new research linking food insecurity with dementia risk.,2025-09-18T13:38:56.741Z,umpsid.bsky.social,did:plc:rdtr3t5na5xdg4kjdiazuiov,food insecurity,"""food insecurity""",search_api,demo_search_test,2025-09-18T14:29:01.943475+00:00,en,Panel Study of Income Dynamics ,The Panel Study for Income Dynamics (PSID) at the University of Michigan's Institute for Social Research is the longest running nationally representative household panel survey in the world. Learn more about America's Family Tree: psidonline.isr.umich.edu.,534,950,81,False,2024-12-10T19:20:06.643Z,https://cdn.bsky.app/img/avatar/plain/did:plc:rdtr3t5na5xdg4kjdiazuiov/bafkreigojsef6rmqxqbamch4wsyw5nmsbt4iug3ofbqsbu6a2fhga2h65i@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:rdtr3t5na5xdg4kjdiazuiov/bafkreidmhw2dov3ha4em2qqv7fa27b7a2xgygv3mgruus3inzhhgc5eepe@jpeg,2025-09-18T14:29:01.943390+00:00,281,0.28825622775800713,0.5621052631578948,60.25,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:01.943468+00:00,2025-09-18T13:39:00.612Z,0.0,0.0,3.0
at://did:plc:74suz6aj755uwqic6lp5tsjd/app.bsky.feed.post/3lz4i2dnguc2l,bafyreigrp4bvnxz625ozyizuidu6j5rh7qdfdxvsa6ip4lxjoevcny5njy,"Beyond speaking out here, donate to organizations you believe in (I’d recommend @aclu.org , @momsdemand.bsky.social , @trevorproject.bsky.social , Women’s Way, @pbs.org , your local food bank), etc

Also, stay vigilant about local opportunities to protest and get in the streets when you are able.",2025-09-18T13:40:54.745Z,mattlombardo.bsky.social,did:plc:74suz6aj755uwqic6lp5tsjd,food insecurity,"""food bank""",search_api,demo_search_test,2025-09-18T14:29:15.389485+00:00,en,Matt Lombardo,"National NFL Reporter
Founder/Writer/Editor: Between The Hashmarks. 
FOX29 Sports On-Air Contributor

You can read me and subscribe here: 
https://MattLombardoNFL.Substack.com

Have covered the NFL for 15 Seasons, including stops at NJ.com and Heavy Sports",14751,2023,4328,False,2024-11-12T01:15:47.314Z,https://cdn.bsky.app/img/avatar/plain/did:plc:74suz6aj755uwqic6lp5tsjd/bafkreicppbwcbnep7xpdbwwem3cj2s24emccf4vf565tnbqvjd2jjnzn24@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:74suz6aj755uwqic6lp5tsjd/bafkreidw6vzl3ao7ttmxzfrggwsc5zq2k26jpymc3suvoewgvtb7cblklq@jpeg,2025-09-18T14:29:15.389383+00:00,310,13.961290322580645,7.291646070192783,58.73,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:15.389475+00:00,2025-09-18T13:40:55.704Z,1.0,1.0,10.0
at://did:plc:honwu3zwt277hgg46s24amta/app.bsky.feed.post/3lz4ibhxvis2z,bafyreifxi4izktd5qas5mhjrlsjxklp3itcqssqvhyehrvjvrxqs4n3wn4,"In New York, SNAP benefits aren't just feeding hungry families, they're supporting hundreds of jobs.

GOP cuts to food assistance will be devastating to the families and local businesses that rely on them.
www.thecity.nyc/2025/09/10/t...",2025-09-18T13:44:54.168Z,meng.house.gov,did:plc:honwu3zwt277hgg46s24amta,food insecurity,"""SNAP benefits""",search_api,demo_search_test,2025-09-18T14:29:12.022827+00:00,en,Congresswoman Grace Meng,"Representing NY's 6th Congressional District - Parts of West, Central and Northeast Queens.

For specific questions or concerns, please contact my office.",9434,137,628,False,2025-01-03T19:29:20.543Z,https://cdn.bsky.app/img/avatar/plain/did:plc:honwu3zwt277hgg46s24amta/bafkreifglnrowvut2gm4us2cppwskdg6cukdgta6i7vp5jf3uhcym7676u@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:honwu3zwt277hgg46s24amta/bafkreihy2fqcwvtrcbnpljcxcdz4mtylvtc3sdxenewbk7ocyow4u5xbsa@jpeg,2025-09-18T14:29:12.022732+00:00,257,2.443579766536965,68.86131386861314,89.75,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:12.022817+00:00,2025-09-18T13:44:58.630Z,0.0,0.0,2.0
at://did:plc:vf56ns2htwonfcr2tu7ytnjc/app.bsky.feed.post/3lz4iekitzs2y,bafyreifp2jh5n5bomo34zm6brjkbbiomhfcogvy6coqa5qvrr43gt2dc4e,Notice how the job trend gets worse at the same time as food insecurity gets worse? But for some reason people still wonder why Biden lost popularity. The trend that led to this clearly stated mid 2022! But if you thought the economy wasn’t that great it was “vibes” right?,2025-09-18T13:46:37.457Z,jman4747.bsky.social,did:plc:vf56ns2htwonfcr2tu7ytnjc,food insecurity,"""food insecurity""",search_api,demo_search_test,2025-09-18T14:29:01.781173+00:00,en,Josh,He/Him - Watching every* Magical Girl show - Anarchy or bust.,265,188,345,False,2023-09-21T20:51:47.894Z,https://cdn.bsky.app/img/avatar/plain/did:plc:vf56ns2htwonfcr2tu7ytnjc/bafkreiam2toris23i4drkmjakwjcppsvdjylous56dxapyeg77r6adlrpy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:vf56ns2htwonfcr2tu7ytnjc/bafkreiaeevnaijwh6u2fgp7dcatg6woumbmzpzctpvihtctncdcr5r5dsu@jpeg,2025-09-18T14:29:01.781067+00:00,727,0.47455295735900965,1.4095744680851063,28.09,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:01.781166+00:00,2025-09-18T13:46:40.509Z,0.0,0.0,1.0
at://did:plc:4cmkr7ixjochndy5pp7ehsvx/app.bsky.feed.post/3lz4ifivojl2l,bafyreibdrasj2npzokeqhpqbxr22mbuth2k3i5khkaueqx5vik7y6cieia,"Hello Haiko 🌹
We live in Gaza enduring harsh days without support, our hunger growing with our suffering… Your donation, no matter how small, will make a huge difference, link in the pinned post or bio 💔",2025-09-18T13:47:09.243Z,ozbzb.bsky.social,did:plc:4cmkr7ixjochndy5pp7ehsvx,food insecurity,,,notebook_test,2025-09-18T13:47:49.268281+00:00,en,Mahmoud From G@za 🍉🌹,,1,1,166,False,2025-09-18T09:14:33.197Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4cmkr7ixjochndy5pp7ehsvx/bafkreifxjwkl576bwv2enmut5kd5pcxcwr2qro6js33ouej6cxsrk7r53e@jpeg,,2025-09-18T13:47:49.268169+00:00,0,0.0,1.0,3.04,37,203,0,0,0,[],[],[],False,False,False,1,True,2025-09-18T13:47:49.268258+00:00,,,,
at://did:plc:uh4ql6372cbx6nntqwn75qp7/app.bsky.feed.post/3lz4ifmt4ks2l,bafyreibalc5lyi3bexe4cbgaxx5zzuhfuni4lulvxvkniqw63mdkcmmq2q,"MASS DISRUPTION FROM 18–21 SEPTEMBER

The utmost moral obligation is first & foremost to do no harm, to end complicity.

Where a strike could cause significant harm to workers, “call in sick” instead — sick of Israel’s genocide & weaponized starvation & sick of your institution’s complicity in both.",2025-09-18T13:47:13.470Z,mauiwong.bsky.social,did:plc:uh4ql6372cbx6nntqwn75qp7,food insecurity,,,notebook_test,2025-09-18T13:48:09.864982+00:00,en,Ms. Wong,"Artist
any pronouns
Free Palestine from the river to the sea
 https://www.ohchr.org/en/documents/country-reports/ahrc5923-economy-occupation-economy-genocide-report-special-rapporteur

https://chuffed.org/project/115548-help-marwa",4557,2087,6146,False,2023-08-18T23:48:14.710Z,https://cdn.bsky.app/img/avatar/plain/did:plc:uh4ql6372cbx6nntqwn75qp7/bafkreifqedq3fcnkk5a3j42pbcp57sedblveaxenwv4n6oiz3uteeae3zq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:uh4ql6372cbx6nntqwn75qp7/bafkreiheirmlloo2mk37gn3l73edsceleag73h3p33wlmdzu4uwnckgjwq@jpeg,2025-09-18T13:48:09.864798+00:00,761,8.076215505913272,2.1835170100622903,40.3,49,300,0,0,0,[],[],[],False,True,True,0,False,2025-09-18T13:48:09.864946+00:00,,,,
at://did:plc:kevciugjvck5pftelkwnere3/app.bsky.feed.post/3lz4ivgexxs2k,bafyreib2byoyowuso3yuzu7s6fvkwlnnyhc4e3jgvr67nycejkezbzqsna,Stop the liberal means-testing caveats and concessions. Housing First + Expanded SNAP + Guaranteed Jobs program. Give people the stability the find their footing.,2025-09-18T13:56:03.588Z,bananasomedays.bsky.social,did:plc:kevciugjvck5pftelkwnere3,food insecurity,,,notebook_test,2025-09-18T13:56:50.314948+00:00,en,BananaSomedays,,98,57,46,False,2025-01-12T01:13:06.544Z,https://cdn.bsky.app/img/avatar/plain/did:plc:kevciugjvck5pftelkwnere3/bafkreife6phkonomnhy6jtnpojshuzuskoth3nnugwydqdrwk4b47iwjdi@jpeg,,2025-09-18T13:56:50.314657+00:00,249,0.18473895582329317,1.719298245614035,30.61,24,162,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:56:50.314897+00:00,,,,
at://did:plc:opcmxgs6ukmtkvgx2vncbpd6/app.bsky.feed.post/3lz4ivh3jnk2g,bafyreigjhfqrzaeumhronpilyiivbc4swkf27donn6e3osa6sxbhldatze,"Yeah. But here in the city where I live we see the slow starvation each year, it's really awful. Hundreds of deer strip the branches and few fields by mid-January, it's a mess.

No natural predators to keep the deer in check, only scavengers to clean up after. It sucks.",2025-09-18T13:56:04.326Z,maribean.bsky.social,did:plc:opcmxgs6ukmtkvgx2vncbpd6,food insecurity,,,notebook_test,2025-09-18T13:56:51.784194+00:00,en,MariBean,"Human being, maybe.  Caretaker of demented dad, who has dementia.  Owned by 2 dogs and an old house. Likes coffee, drinks tea. ",875,102,8918,False,2024-11-13T21:29:40.679Z,https://cdn.bsky.app/img/avatar/plain/did:plc:opcmxgs6ukmtkvgx2vncbpd6/bafkreibgzsqpznhgndbpssat4tken6ahm25rq4fkilizhpwouvyewbmmle@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:opcmxgs6ukmtkvgx2vncbpd6/bafkreig7mq5i2m3kvme5oklgh3vw2lpfdnsmdmxwrjxoxa6wzsixgddk5m@jpeg,2025-09-18T13:56:51.784040+00:00,308,28.954545454545453,8.57843137254902,29.92,50,270,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:56:51.784165+00:00,,,,
at://did:plc:4cmkr7ixjochndy5pp7ehsvx/app.bsky.feed.post/3lz4ivtv6m52x,bafyreiaeusk6hsvu4lziuvmbbn3soz52urqwzmvxrbfios4uwspokwhmxu,"Hello Al 🌹
Every day in Gaza is a struggle for survival amid hunger, illness, and oppression, with no one standing by us… Your small donation could change the fate of an entire family, link in the pinned post or bio 💔",2025-09-18T13:56:17.631Z,ozbzb.bsky.social,did:plc:4cmkr7ixjochndy5pp7ehsvx,food insecurity,,,notebook_test,2025-09-18T13:57:40.629333+00:00,en,Mahmoud From G@za 🍉🌹,,1,1,172,False,2025-09-18T09:14:33.197Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4cmkr7ixjochndy5pp7ehsvx/bafkreifxjwkl576bwv2enmut5kd5pcxcwr2qro6js33ouej6cxsrk7r53e@jpeg,,2025-09-18T13:57:40.629055+00:00,0,0.0,1.0,3.04,42,217,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:57:40.629282+00:00,,,,
at://did:plc:epncv5hgsrdmsjqqmf6nmjts/app.bsky.feed.post/3lz4j45css22f,bafyreich4ynnhdzll626asdpfzx73wu3pinlec4nut7ywkeun6palyw4bi,"if I give into my creative hunger, will it ruin my life? Talking about this at Primadonna fest today and you can read more here 
creativehunger.substack.com/p/will-my-cr...
Oh and very weird and cool and freaky that our cat has two white and two black legs?",2025-09-18T13:59:48.953Z,amitamurray.bsky.social,did:plc:epncv5hgsrdmsjqqmf6nmjts,food insecurity,,,notebook_test,2025-09-18T14:00:17.307817+00:00,en,Amita Murray,"Regency novels (HarperCollins) & contemporary mystery series about a neurodivergent amateur sleuth. I have words in Red, New Scientist, Diva, Writers Digest, Bookseller. I talk creativity & writing on my YouTube channel.",93,75,18,False,2024-11-07T08:34:17.178Z,https://cdn.bsky.app/img/avatar/plain/did:plc:epncv5hgsrdmsjqqmf6nmjts/bafkreiflzjiiaczqagrfehuwpwcp5imum2hwl7p2zg6dslwprjn5hiwcha@jpeg,,2025-09-18T14:00:17.307662+00:00,315,0.05714285714285714,1.24,45.56,44,257,0,0,0,[],[],[],False,True,True,0,False,2025-09-18T14:00:17.307782+00:00,,,,
at://did:plc:ycwhfxc67fsvn5ljsmatcnsv/app.bsky.feed.post/3lz4j4dbjdc23,bafyreigb4ztqxoow3fymlhez5qnx6acdtmwplmqtzxkkjoguhxqfqqzvyq,"OH.
Got it-!

I'm just uh.

[Hungry. Yeah.]",2025-09-18T13:59:55.209Z,onabutchersvein.bsky.social,did:plc:ycwhfxc67fsvn5ljsmatcnsv,food insecurity,,,notebook_test,2025-09-18T14:00:18.220519+00:00,en,🔪 ^q^ 🥩,"""THE SLAUGHTER'S ON!""

indie acc. based on butcher vanity. cursed with cruel happenstance, she feels a CONSTANT, deep hunger. no one actually knows if she's truly a human.

⚠️: cannibalism(?), gore and violence (doesn't reflect writer's values!)

mun is 20",25,32,212,False,2025-09-10T17:47:52.596Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ycwhfxc67fsvn5ljsmatcnsv/bafkreifr37nu4oin3p2ujvd6u7cc6eiu5qwbfzpj22vtqj4xxkjnxvztie@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:ycwhfxc67fsvn5ljsmatcnsv/bafkreiaduxedpf7astxoan4lpon7ld45osaq5daup3by2essgqizltmgnm@jpeg,2025-09-18T14:00:18.220406+00:00,7,30.285714285714285,0.78125,14.74,8,43,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T14:00:18.220494+00:00,,,,
at://did:plc:xwrug6niuq6qs5w7w2ygree3/app.bsky.feed.post/3lz4j4ilkqc2r,bafyreihh4g77e4x4idhcy2hbet4xx3f36p2vlyseykstyvuvohtjupz64e,snap I said almost the same thing,2025-09-18T14:00:00.781Z,blackswanlaura.bsky.social,did:plc:xwrug6niuq6qs5w7w2ygree3,food insecurity,,,notebook_test,2025-09-18T14:01:09.799472+00:00,en,Laura⁷  ⟭⟬E ARE B⟬⟭CK! 아포방포!,"🔞💜🏳️‍🌈
Hi, I'm Laura!
83 liner.
I'm a woman of broad tastes.
Aussie in the UK.
PERSONAL acct.
Musician. Psychologist.
Hag.
Vmin ult bias. 
OT7.
Minors DNI. 🔞
Coming back from end stage kidney failure one day at a time.

serious shippers/antis/solos ⛔",743,631,3763,False,2024-07-08T11:58:29.479Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xwrug6niuq6qs5w7w2ygree3/bafkreieioroljczwxvfmcwt7wb3ea2p2y2l7yerwiyqwdj64synomlqwgq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xwrug6niuq6qs5w7w2ygree3/bafkreibht7udrab5ii7nekxwl7mjahoquelxf5vgfhf55sifd5n2xv6p3a@jpeg,2025-09-18T14:01:09.799318+00:00,437,8.610983981693364,1.1774960380348654,29.7,7,33,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T14:01:09.799433+00:00,,,,
at://did:plc:na4aivapzpndogfbatb4lnvy/app.bsky.feed.post/3lz4j4nbpgc2t,bafyreigbhfc2jrrd7l5vlp5nfjiz44bowzgfjhjbonvpehwidnyfejelfe,"Email from a customer....""good morning Rice Kristy, already snap crackling & popping this morning!"" And then included this gif 😂😂😂😂😂. Love fun people",2025-09-18T14:00:05.702Z,kristybobisty.bsky.social,did:plc:na4aivapzpndogfbatb4lnvy,food insecurity,,,notebook_test,2025-09-18T14:01:10.002021+00:00,en,Kristybobisty,I’m mad as hell and I’m going to be forced to take it for a lot longer.,245,150,856,False,2024-11-21T00:15:47.274Z,https://cdn.bsky.app/img/avatar/plain/did:plc:na4aivapzpndogfbatb4lnvy/bafkreigbt3fbaofuhpvixbwoabdihscphwr6msusqwowieyw52lm526tl4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:na4aivapzpndogfbatb4lnvy/bafkreielezcqhmt454xvnqtlvtztbcsjjel4zkg5rucn3mwth2iyhowjmm@jpeg,2025-09-18T14:01:10.001845+00:00,301,2.8438538205980066,1.6333333333333333,25.34,23,149,0,0,0,[],[],[],False,True,True,0,False,2025-09-18T14:01:10.001981+00:00,,,,
at://did:plc:frqlqdksb6gus65xad3oyydi/app.bsky.feed.post/3lz4j5pnb2g2u,bafyreichbrlqwrs3p3uca25ys2txomkvtmbpjjyw5vpbc32edvcp6k7dhu,"Santa Cruz High senior Drew Trowbridge will host his seventh and final lemonade stand fundraiser on Sunday, Sept. 28, aiming to surpass $5,001 for Second Harvest Food Bank — capping a community effort that has raised more than $16,400 since 2018.",2025-09-18T14:00:40.334Z,lookoutsantacruz.bsky.social,did:plc:frqlqdksb6gus65xad3oyydi,food insecurity,"""food bank""",search_api,demo_search_test,2025-09-18T14:29:14.518172+00:00,en,Lookout Santa Cruz,"A new vision of local news for the 2020s. Winner of the 2024 Pulitzer Prize for Breaking News Reporting.

🔗 lookout.co",344,58,2211,False,2025-02-25T20:02:17.046Z,https://cdn.bsky.app/img/avatar/plain/did:plc:frqlqdksb6gus65xad3oyydi/bafkreigcf4nltgg5isfdln525pskhjstuhc2nkxvjukuns57g2ggryhizy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:frqlqdksb6gus65xad3oyydi/bafkreidbswzjoddpoghbhox6ytfyztlon7werepokwefvtvtxgbriyjcse@jpeg,2025-09-18T14:29:14.518065+00:00,204,10.838235294117647,5.931034482758621,26.16,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:14.518163+00:00,2025-09-18T14:00:42.209Z,1.0,2.0,1.0
at://did:plc:euyzq4p76bc5sgioy4mql75t/app.bsky.feed.post/3lz4jamsei225,bafyreibnhuhzleretdfw4m5sivtvq5d5gwwebbfowrjicyodo3jrov3qqi,A food bank is literally a meal ticket.,2025-09-18T14:02:19.416Z,missannthrope66.bsky.social,did:plc:euyzq4p76bc5sgioy4mql75t,food insecurity,"""food bank""",search_api,demo_search_test,2025-09-18T14:29:14.362949+00:00,en,Miss Anthrope,Social commentator and baker of Victoria sponge. South west England.,121,172,2110,False,2025-02-23T15:32:42.245Z,https://cdn.bsky.app/img/avatar/plain/did:plc:euyzq4p76bc5sgioy4mql75t/bafkreic3dz2cj6gkjquzn4vgiczg4pvkysyupmtdvdpu6i4uvhbeyay7qe@jpeg,,2025-09-18T14:29:14.362896+00:00,206,10.242718446601941,0.7034883720930233,21.15,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:14.362943+00:00,2025-09-18T14:02:20.610Z,1.0,0.0,0.0
