Theme,State,Keyword,Date,Value
Help,TN,how to help homeless,2024-09-22,0.0
Help,TN,how to help homeless,2024-09-29,0.0
Help,TN,how to help homeless,2024-10-06,0.0
Help,TN,how to help homeless,2024-10-13,0.0
Help,TN,how to help homeless,2024-10-20,0.0
Help,TN,how to help homeless,2024-10-27,0.0
Help,TN,how to help homeless,2024-11-03,0.0
Help,TN,how to help homeless,2024-11-10,0.0
Help,TN,how to help homeless,2024-11-17,0.0
Help,TN,how to help homeless,2024-11-24,0.0
Help,TN,how to help homeless,2024-12-01,0.0
Help,TN,how to help homeless,2024-12-08,0.0
Help,TN,how to help homeless,2024-12-15,0.0
Help,TN,how to help homeless,2024-12-22,0.0
Help,TN,how to help homeless,2024-12-29,0.0
Help,TN,how to help homeless,2025-01-05,0.0
Help,TN,how to help homeless,2025-01-12,0.0
Help,TN,how to help homeless,2025-01-19,0.0
Help,TN,how to help homeless,2025-01-26,0.0
Help,TN,how to help homeless,2025-02-02,0.0
Help,TN,how to help homeless,2025-02-09,0.0
Help,TN,how to help homeless,2025-02-16,0.0
Help,TN,how to help homeless,2025-02-23,0.0
Help,TN,how to help homeless,2025-03-02,0.0
Help,TN,how to help homeless,2025-03-09,0.0
Help,TN,how to help homeless,2025-03-16,0.0
Help,TN,how to help homeless,2025-03-23,0.0
Help,TN,how to help homeless,2025-03-30,0.0
Help,TN,how to help homeless,2025-04-06,0.0
Help,TN,how to help homeless,2025-04-13,0.0
Help,TN,how to help homeless,2025-04-20,0.0
Help,TN,how to help homeless,2025-04-27,0.0
Help,TN,how to help homeless,2025-05-04,0.0
Help,TN,how to help homeless,2025-05-11,0.0
Help,TN,how to help homeless,2025-05-18,0.0
Help,TN,how to help homeless,2025-05-25,0.0
Help,TN,how to help homeless,2025-06-01,0.0
Help,TN,how to help homeless,2025-06-08,0.0
Help,TN,how to help homeless,2025-06-15,0.0
Help,TN,how to help homeless,2025-06-22,0.0
Help,TN,how to help homeless,2025-06-29,0.0
Help,TN,how to help homeless,2025-07-06,0.0
Help,TN,how to help homeless,2025-07-13,0.0
Help,TN,how to help homeless,2025-07-20,0.0
Help,TN,how to help homeless,2025-07-27,0.0
Help,TN,how to help homeless,2025-08-03,0.0
Help,TN,how to help homeless,2025-08-10,0.0
Help,TN,how to help homeless,2025-08-17,0.0
Help,TN,how to help homeless,2025-08-24,0.0
Help,TN,how to help homeless,2025-08-31,0.0
Help,TN,how to help homeless,2025-09-07,0.0
Help,TN,how to help homeless,2025-09-14,0.7692307692307693
Help,TN,how to help homeless,2025-09-21,0.0
Help,TN,end homelessness,2024-09-22,0.0
Help,TN,end homelessness,2024-09-29,0.0
Help,TN,end homelessness,2024-10-06,0.0
Help,TN,end homelessness,2024-10-13,0.0
Help,TN,end homelessness,2024-10-20,0.0
Help,TN,end homelessness,2024-10-27,0.0
Help,TN,end homelessness,2024-11-03,0.0
Help,TN,end homelessness,2024-11-10,0.0
Help,TN,end homelessness,2024-11-17,0.0
Help,TN,end homelessness,2024-11-24,0.0
Help,TN,end homelessness,2024-12-01,0.0
Help,TN,end homelessness,2024-12-08,0.0
Help,TN,end homelessness,2024-12-15,0.0
Help,TN,end homelessness,2024-12-22,0.0
Help,TN,end homelessness,2024-12-29,0.0
Help,TN,end homelessness,2025-01-05,0.0
Help,TN,end homelessness,2025-01-12,0.0
Help,TN,end homelessness,2025-01-19,0.0
Help,TN,end homelessness,2025-01-26,0.0
Help,TN,end homelessness,2025-02-02,0.0
Help,TN,end homelessness,2025-02-09,0.0
Help,TN,end homelessness,2025-02-16,0.0
Help,TN,end homelessness,2025-02-23,0.0
Help,TN,end homelessness,2025-03-02,0.0
Help,TN,end homelessness,2025-03-09,0.0
Help,TN,end homelessness,2025-03-16,0.0
Help,TN,end homelessness,2025-03-23,0.0
Help,TN,end homelessness,2025-03-30,0.0
Help,TN,end homelessness,2025-04-06,0.0
Help,TN,end homelessness,2025-04-13,0.0
Help,TN,end homelessness,2025-04-20,0.0
Help,TN,end homelessness,2025-04-27,0.0
Help,TN,end homelessness,2025-05-04,0.0
Help,TN,end homelessness,2025-05-11,0.0
Help,TN,end homelessness,2025-05-18,0.0
Help,TN,end homelessness,2025-05-25,0.0
Help,TN,end homelessness,2025-06-01,0.0
Help,TN,end homelessness,2025-06-08,0.0
Help,TN,end homelessness,2025-06-15,0.0
Help,TN,end homelessness,2025-06-22,0.0
Help,TN,end homelessness,2025-06-29,0.0
Help,TN,end homelessness,2025-07-06,0.0
Help,TN,end homelessness,2025-07-13,0.0
Help,TN,end homelessness,2025-07-20,0.0
Help,TN,end homelessness,2025-07-27,0.0
Help,TN,end homelessness,2025-08-03,0.0
Help,TN,end homelessness,2025-08-10,0.0
Help,TN,end homelessness,2025-08-17,0.0
Help,TN,end homelessness,2025-08-24,0.0
Help,TN,end homelessness,2025-08-31,0.0
Help,TN,end homelessness,2025-09-07,0.0
Help,TN,end homelessness,2025-09-14,0.5384615384615384
Help,TN,end homelessness,2025-09-21,0.0
Help,TN,what is homelessness,2024-09-22,0.0
Help,TN,what is homelessness,2024-09-29,0.0
Help,TN,what is homelessness,2024-10-06,0.0
Help,TN,what is homelessness,2024-10-13,0.0
Help,TN,what is homelessness,2024-10-20,0.0
Help,TN,what is homelessness,2024-10-27,0.0
Help,TN,what is homelessness,2024-11-03,0.0
Help,TN,what is homelessness,2024-11-10,0.0
Help,TN,what is homelessness,2024-11-17,0.0
Help,TN,what is homelessness,2024-11-24,0.0
Help,TN,what is homelessness,2024-12-01,0.0
Help,TN,what is homelessness,2024-12-08,1.0
Help,TN,what is homelessness,2024-12-15,0.0
Help,TN,what is homelessness,2024-12-22,0.0
Help,TN,what is homelessness,2024-12-29,0.0
Help,TN,what is homelessness,2025-01-05,0.0
Help,TN,what is homelessness,2025-01-12,0.0
Help,TN,what is homelessness,2025-01-19,0.0
Help,TN,what is homelessness,2025-01-26,0.0
Help,TN,what is homelessness,2025-02-02,0.0
Help,TN,what is homelessness,2025-02-09,0.0
Help,TN,what is homelessness,2025-02-16,0.0
Help,TN,what is homelessness,2025-02-23,0.0
Help,TN,what is homelessness,2025-03-02,0.0
Help,TN,what is homelessness,2025-03-09,0.0
Help,TN,what is homelessness,2025-03-16,0.0
Help,TN,what is homelessness,2025-03-23,0.0
Help,TN,what is homelessness,2025-03-30,0.0
Help,TN,what is homelessness,2025-04-06,0.0
Help,TN,what is homelessness,2025-04-13,0.0
Help,TN,what is homelessness,2025-04-20,0.0
Help,TN,what is homelessness,2025-04-27,0.0
Help,TN,what is homelessness,2025-05-04,0.0
Help,TN,what is homelessness,2025-05-11,0.0
Help,TN,what is homelessness,2025-05-18,0.0
Help,TN,what is homelessness,2025-05-25,0.0
Help,TN,what is homelessness,2025-06-01,0.0
Help,TN,what is homelessness,2025-06-08,0.0
Help,TN,what is homelessness,2025-06-15,0.0
Help,TN,what is homelessness,2025-06-22,0.0
Help,TN,what is homelessness,2025-06-29,0.0
Help,TN,what is homelessness,2025-07-06,0.0
Help,TN,what is homelessness,2025-07-13,0.0
Help,TN,what is homelessness,2025-07-20,0.0
Help,TN,what is homelessness,2025-07-27,0.0
Help,TN,what is homelessness,2025-08-03,0.0
Help,TN,what is homelessness,2025-08-10,0.0
Help,TN,what is homelessness,2025-08-17,0.0
Help,TN,what is homelessness,2025-08-24,0.0
Help,TN,what is homelessness,2025-08-31,0.0
Help,TN,what is homelessness,2025-09-07,1.0
Help,TN,what is homelessness,2025-09-14,1.0
Help,TN,what is homelessness,2025-09-21,1.0
Help,TX,Volunteer food bank,2024-09-22,62.0
Help,TX,Volunteer food bank,2024-09-29,47.0
Help,TX,Volunteer food bank,2024-10-06,1.2857142857142858
Help,TX,Volunteer food bank,2024-10-13,64.0
Help,TX,Volunteer food bank,2024-10-20,100.0
Help,TX,Volunteer food bank,2024-10-27,1.90625
Help,TX,Volunteer food bank,2024-11-03,2.413793103448276
Help,TX,Volunteer food bank,2024-11-10,72.0
Help,TX,Volunteer food bank,2024-11-17,2.021276595744681
Help,TX,Volunteer food bank,2024-11-24,60.0
Help,TX,Volunteer food bank,2024-12-01,2.3
Help,TX,Volunteer food bank,2024-12-08,1.5925925925925926
Help,TX,Volunteer food bank,2024-12-15,74.0
Help,TX,Volunteer food bank,2024-12-22,68.0
Help,TX,Volunteer food bank,2024-12-29,38.0
Help,TX,Volunteer food bank,2025-01-05,55.0
Help,TX,Volunteer food bank,2025-01-12,45.0
Help,TX,Volunteer food bank,2025-01-19,34.0
Help,TX,Volunteer food bank,2025-01-26,1.7674418604651163
Help,TX,Volunteer food bank,2025-02-02,63.0
Help,TX,Volunteer food bank,2025-02-09,52.0
Help,TX,Volunteer food bank,2025-02-16,77.0
Help,TX,Volunteer food bank,2025-02-23,73.0
Help,TX,Volunteer food bank,2025-03-02,46.0
Help,TX,Volunteer food bank,2025-03-09,82.0
Help,TX,Volunteer food bank,2025-03-16,70.0
Help,TX,Volunteer food bank,2025-03-23,1.6785714285714286
Help,TX,Volunteer food bank,2025-03-30,64.0
Help,TX,Volunteer food bank,2025-04-06,55.0
Help,TX,Volunteer food bank,2025-04-13,60.0
Help,TX,Volunteer food bank,2025-04-20,1.5517241379310345
Help,TX,Volunteer food bank,2025-04-27,2.066666666666667
Help,TX,Volunteer food bank,2025-05-04,1.7142857142857142
Help,TX,Volunteer food bank,2025-05-11,35.0
Help,TX,Volunteer food bank,2025-05-18,53.0
Help,TX,Volunteer food bank,2025-05-25,51.0
Help,TX,Volunteer food bank,2025-06-01,52.0
Help,TX,Volunteer food bank,2025-06-08,58.0
Help,TX,Volunteer food bank,2025-06-15,61.0
Help,TX,Volunteer food bank,2025-06-22,63.0
Help,TX,Volunteer food bank,2025-06-29,2.4193548387096775
Help,TX,Volunteer food bank,2025-07-06,99.0
Help,TX,Volunteer food bank,2025-07-13,81.0
Help,TX,Volunteer food bank,2025-07-20,66.0
Help,TX,Volunteer food bank,2025-07-27,62.0
Help,TX,Volunteer food bank,2025-08-03,59.0
Help,TX,Volunteer food bank,2025-08-10,1.71875
Help,TX,Volunteer food bank,2025-08-17,47.0
Help,TX,Volunteer food bank,2025-08-24,1.3333333333333333
Help,TX,Volunteer food bank,2025-08-31,51.0
Help,TX,Volunteer food bank,2025-09-07,7.5
Help,TX,Volunteer food bank,2025-09-14,2.4166666666666665
Help,TX,Volunteer food bank,2025-09-21,3.35
Help,TX,how to help homeless,2024-09-22,0.0
Help,TX,how to help homeless,2024-09-29,0.0
Help,TX,how to help homeless,2024-10-06,0.0
Help,TX,how to help homeless,2024-10-13,0.0
Help,TX,how to help homeless,2024-10-20,0.0
Help,TX,how to help homeless,2024-10-27,0.0
Help,TX,how to help homeless,2024-11-03,0.0
Help,TX,how to help homeless,2024-11-10,0.0
Help,TX,how to help homeless,2024-11-17,0.0
Help,TX,how to help homeless,2024-11-24,0.0
Help,TX,how to help homeless,2024-12-01,0.0
Help,TX,how to help homeless,2024-12-08,0.0
Help,TX,how to help homeless,2024-12-15,0.0
Help,TX,how to help homeless,2024-12-22,0.0
Help,TX,how to help homeless,2024-12-29,0.0
Help,TX,how to help homeless,2025-01-05,0.0
Help,TX,how to help homeless,2025-01-12,0.0
Help,TX,how to help homeless,2025-01-19,0.0
Help,TX,how to help homeless,2025-01-26,0.0
Help,TX,how to help homeless,2025-02-02,0.0
Help,TX,how to help homeless,2025-02-09,0.0
Help,TX,how to help homeless,2025-02-16,29.0
Help,TX,how to help homeless,2025-02-23,0.0
Help,TX,how to help homeless,2025-03-02,0.0
Help,TX,how to help homeless,2025-03-09,0.0
Help,TX,how to help homeless,2025-03-16,0.0
Help,TX,how to help homeless,2025-03-23,0.0
Help,TX,how to help homeless,2025-03-30,34.0
Help,TX,how to help homeless,2025-04-06,0.0
Help,TX,how to help homeless,2025-04-13,0.0
Help,TX,how to help homeless,2025-04-20,1.206896551724138
Help,TX,how to help homeless,2025-04-27,0.0
Help,TX,how to help homeless,2025-05-04,0.0
Help,TX,how to help homeless,2025-05-11,0.0
Help,TX,how to help homeless,2025-05-18,0.0
Help,TX,how to help homeless,2025-05-25,0.0
Help,TX,how to help homeless,2025-06-01,0.0
Help,TX,how to help homeless,2025-06-08,0.0
Help,TX,how to help homeless,2025-06-15,0.0
Help,TX,how to help homeless,2025-06-22,0.0
Help,TX,how to help homeless,2025-06-29,0.0
Help,TX,how to help homeless,2025-07-06,0.0
Help,TX,how to help homeless,2025-07-13,0.0
Help,TX,how to help homeless,2025-07-20,0.0
Help,TX,how to help homeless,2025-07-27,32.0
Help,TX,how to help homeless,2025-08-03,0.0
Help,TX,how to help homeless,2025-08-10,0.0
Help,TX,how to help homeless,2025-08-17,0.0
Help,TX,how to help homeless,2025-08-24,0.0
Help,TX,how to help homeless,2025-08-31,0.0
Help,TX,how to help homeless,2025-09-07,0.625
Help,TX,how to help homeless,2025-09-14,0.4583333333333333
Help,TX,how to help homeless,2025-09-21,0.75
Help,TX,end homelessness,2024-09-22,0.0
Help,TX,end homelessness,2024-09-29,0.0
Help,TX,end homelessness,2024-10-06,0.0
Help,TX,end homelessness,2024-10-13,0.0
Help,TX,end homelessness,2024-10-20,0.0
Help,TX,end homelessness,2024-10-27,0.0
Help,TX,end homelessness,2024-11-03,0.0
Help,TX,end homelessness,2024-11-10,0.0
Help,TX,end homelessness,2024-11-17,0.0
Help,TX,end homelessness,2024-11-24,0.0
Help,TX,end homelessness,2024-12-01,0.0
Help,TX,end homelessness,2024-12-08,0.0
Help,TX,end homelessness,2024-12-15,0.0
Help,TX,end homelessness,2024-12-22,0.0
Help,TX,end homelessness,2024-12-29,0.0
Help,TX,end homelessness,2025-01-05,0.0
Help,TX,end homelessness,2025-01-12,0.0
Help,TX,end homelessness,2025-01-19,0.0
Help,TX,end homelessness,2025-01-26,0.0
Help,TX,end homelessness,2025-02-02,0.0
Help,TX,end homelessness,2025-02-09,0.0
Help,TX,end homelessness,2025-02-16,0.0
Help,TX,end homelessness,2025-02-23,0.0
Help,TX,end homelessness,2025-03-02,0.0
Help,TX,end homelessness,2025-03-09,0.0
Help,TX,end homelessness,2025-03-16,0.0
Help,TX,end homelessness,2025-03-23,0.0
Help,TX,end homelessness,2025-03-30,0.0
Help,TX,end homelessness,2025-04-06,0.0
Help,TX,end homelessness,2025-04-13,0.0
Help,TX,end homelessness,2025-04-20,0.0
Help,TX,end homelessness,2025-04-27,0.0
Help,TX,end homelessness,2025-05-04,0.0
Help,TX,end homelessness,2025-05-11,0.0
Help,TX,end homelessness,2025-05-18,0.0
Help,TX,end homelessness,2025-05-25,0.0
Help,TX,end homelessness,2025-06-01,0.0
Help,TX,end homelessness,2025-06-08,0.0
Help,TX,end homelessness,2025-06-15,0.0
Help,TX,end homelessness,2025-06-22,0.0
Help,TX,end homelessness,2025-06-29,0.0
Help,TX,end homelessness,2025-07-06,0.0
Help,TX,end homelessness,2025-07-13,0.0
Help,TX,end homelessness,2025-07-20,0.0
Help,TX,end homelessness,2025-07-27,0.0
Help,TX,end homelessness,2025-08-03,0.0
Help,TX,end homelessness,2025-08-10,0.0
Help,TX,end homelessness,2025-08-17,0.0
Help,TX,end homelessness,2025-08-24,0.0
Help,TX,end homelessness,2025-08-31,0.0
Help,TX,end homelessness,2025-09-07,0.25
Help,TX,end homelessness,2025-09-14,0.3333333333333333
Help,TX,end homelessness,2025-09-21,0.3
Help,TX,what is homelessness,2024-09-22,0.0
Help,TX,what is homelessness,2024-09-29,0.0
Help,TX,what is homelessness,2024-10-06,1.0
Help,TX,what is homelessness,2024-10-13,0.0
Help,TX,what is homelessness,2024-10-20,0.0
Help,TX,what is homelessness,2024-10-27,1.0
Help,TX,what is homelessness,2024-11-03,1.0
Help,TX,what is homelessness,2024-11-10,0.0
Help,TX,what is homelessness,2024-11-17,1.0
Help,TX,what is homelessness,2024-11-24,0.0
Help,TX,what is homelessness,2024-12-01,1.0
Help,TX,what is homelessness,2024-12-08,1.0
Help,TX,what is homelessness,2024-12-15,0.0
Help,TX,what is homelessness,2024-12-22,0.0
Help,TX,what is homelessness,2024-12-29,0.0
Help,TX,what is homelessness,2025-01-05,0.0
Help,TX,what is homelessness,2025-01-12,0.0
Help,TX,what is homelessness,2025-01-19,0.0
Help,TX,what is homelessness,2025-01-26,1.0
Help,TX,what is homelessness,2025-02-02,0.0
Help,TX,what is homelessness,2025-02-09,0.0
Help,TX,what is homelessness,2025-02-16,0.0
Help,TX,what is homelessness,2025-02-23,0.0
Help,TX,what is homelessness,2025-03-02,0.0
Help,TX,what is homelessness,2025-03-09,0.0
Help,TX,what is homelessness,2025-03-16,0.0
Help,TX,what is homelessness,2025-03-23,1.0
Help,TX,what is homelessness,2025-03-30,0.0
Help,TX,what is homelessness,2025-04-06,0.0
Help,TX,what is homelessness,2025-04-13,0.0
Help,TX,what is homelessness,2025-04-20,1.0
Help,TX,what is homelessness,2025-04-27,1.0
Help,TX,what is homelessness,2025-05-04,1.0
Help,TX,what is homelessness,2025-05-11,0.0
Help,TX,what is homelessness,2025-05-18,0.0
Help,TX,what is homelessness,2025-05-25,0.0
Help,TX,what is homelessness,2025-06-01,0.0
Help,TX,what is homelessness,2025-06-08,0.0
Help,TX,what is homelessness,2025-06-15,0.0
Help,TX,what is homelessness,2025-06-22,0.0
Help,TX,what is homelessness,2025-06-29,1.0
Help,TX,what is homelessness,2025-07-06,0.0
Help,TX,what is homelessness,2025-07-13,0.0
Help,TX,what is homelessness,2025-07-20,0.0
Help,TX,what is homelessness,2025-07-27,0.0
Help,TX,what is homelessness,2025-08-03,0.0
Help,TX,what is homelessness,2025-08-10,1.0
Help,TX,what is homelessness,2025-08-17,0.0
Help,TX,what is homelessness,2025-08-24,1.0
Help,TX,what is homelessness,2025-08-31,0.0
Help,TX,what is homelessness,2025-09-07,1.0
Help,TX,what is homelessness,2025-09-14,1.0
Help,TX,what is homelessness,2025-09-21,1.0
Help,UT,Volunteer food bank,2024-09-22,0.0
Help,UT,Volunteer food bank,2024-09-29,0.0
Help,UT,Volunteer food bank,2024-10-06,0.0
Help,UT,Volunteer food bank,2024-10-13,0.0
Help,UT,Volunteer food bank,2024-10-20,0.0
Help,UT,Volunteer food bank,2024-10-27,0.0
Help,UT,Volunteer food bank,2024-11-03,0.0
Help,UT,Volunteer food bank,2024-11-10,0.0
Help,UT,Volunteer food bank,2024-11-17,0.0
Help,UT,Volunteer food bank,2024-11-24,0.0
Help,UT,Volunteer food bank,2024-12-01,0.0
Help,UT,Volunteer food bank,2024-12-08,0.0
Help,UT,Volunteer food bank,2024-12-15,0.0
Help,UT,Volunteer food bank,2024-12-22,100.0
Help,UT,Volunteer food bank,2024-12-29,0.0
Help,UT,Volunteer food bank,2025-01-05,0.0
Help,UT,Volunteer food bank,2025-01-12,0.0
Help,UT,Volunteer food bank,2025-01-19,0.0
Help,UT,Volunteer food bank,2025-01-26,0.0
Help,UT,Volunteer food bank,2025-02-02,0.0
Help,UT,Volunteer food bank,2025-02-09,0.0
Help,UT,Volunteer food bank,2025-02-16,0.0
Help,UT,Volunteer food bank,2025-02-23,0.0
Help,UT,Volunteer food bank,2025-03-02,0.0
Help,UT,Volunteer food bank,2025-03-09,0.0
Help,UT,Volunteer food bank,2025-03-16,0.0
Help,UT,Volunteer food bank,2025-03-23,0.0
Help,UT,Volunteer food bank,2025-03-30,0.0
Help,UT,Volunteer food bank,2025-04-06,0.0
Help,UT,Volunteer food bank,2025-04-13,0.0
Help,UT,Volunteer food bank,2025-04-20,0.0
Help,UT,Volunteer food bank,2025-04-27,0.0
Help,UT,Volunteer food bank,2025-05-04,0.0
Help,UT,Volunteer food bank,2025-05-11,0.0
Help,UT,Volunteer food bank,2025-05-18,0.0
Help,UT,Volunteer food bank,2025-05-25,0.0
Help,UT,Volunteer food bank,2025-06-01,0.0
Help,UT,Volunteer food bank,2025-06-08,0.0
Help,UT,Volunteer food bank,2025-06-15,0.0
Help,UT,Volunteer food bank,2025-06-22,0.0
Help,UT,Volunteer food bank,2025-06-29,0.0
Help,UT,Volunteer food bank,2025-07-06,0.0
Help,UT,Volunteer food bank,2025-07-13,0.0
Help,UT,Volunteer food bank,2025-07-20,0.0
Help,UT,Volunteer food bank,2025-07-27,0.0
Help,UT,Volunteer food bank,2025-08-03,0.0
Help,UT,Volunteer food bank,2025-08-10,0.0
Help,UT,Volunteer food bank,2025-08-17,0.0
Help,UT,Volunteer food bank,2025-08-24,0.0
Help,UT,Volunteer food bank,2025-08-31,0.0
Help,UT,Volunteer food bank,2025-09-07,0.0
Help,UT,Volunteer food bank,2025-09-14,0.6428571428571429
Help,UT,Volunteer food bank,2025-09-21,1.125
Help,UT,how to help homeless,2024-09-22,0.0
Help,UT,how to help homeless,2024-09-29,0.0
Help,UT,how to help homeless,2024-10-06,0.0
Help,UT,how to help homeless,2024-10-13,0.0
Help,UT,how to help homeless,2024-10-20,0.0
Help,UT,how to help homeless,2024-10-27,0.0
Help,UT,how to help homeless,2024-11-03,0.0
Help,UT,how to help homeless,2024-11-10,0.0
Help,UT,how to help homeless,2024-11-17,0.0
Help,UT,how to help homeless,2024-11-24,0.0
Help,UT,how to help homeless,2024-12-01,0.0
Help,UT,how to help homeless,2024-12-08,0.0
Help,UT,how to help homeless,2024-12-15,0.0
Help,UT,how to help homeless,2024-12-22,0.0
Help,UT,how to help homeless,2024-12-29,0.0
Help,UT,how to help homeless,2025-01-05,0.0
Help,UT,how to help homeless,2025-01-12,0.0
Help,UT,how to help homeless,2025-01-19,0.0
Help,UT,how to help homeless,2025-01-26,0.0
Help,UT,how to help homeless,2025-02-02,0.0
Help,UT,how to help homeless,2025-02-09,0.0
Help,UT,how to help homeless,2025-02-16,0.0
Help,UT,how to help homeless,2025-02-23,0.0
Help,UT,how to help homeless,2025-03-02,0.0
Help,UT,how to help homeless,2025-03-09,0.0
Help,UT,how to help homeless,2025-03-16,0.0
Help,UT,how to help homeless,2025-03-23,0.0
Help,UT,how to help homeless,2025-03-30,0.0
Help,UT,how to help homeless,2025-04-06,0.0
Help,UT,how to help homeless,2025-04-13,0.0
Help,UT,how to help homeless,2025-04-20,0.0
Help,UT,how to help homeless,2025-04-27,0.0
Help,UT,how to help homeless,2025-05-04,0.0
Help,UT,how to help homeless,2025-05-11,0.0
Help,UT,how to help homeless,2025-05-18,0.0
Help,UT,how to help homeless,2025-05-25,0.0
Help,UT,how to help homeless,2025-06-01,0.0
Help,UT,how to help homeless,2025-06-08,0.0
Help,UT,how to help homeless,2025-06-15,0.0
Help,UT,how to help homeless,2025-06-22,0.0
Help,UT,how to help homeless,2025-06-29,0.0
Help,UT,how to help homeless,2025-07-06,0.0
Help,UT,how to help homeless,2025-07-13,0.0
Help,UT,how to help homeless,2025-07-20,0.0
Help,UT,how to help homeless,2025-07-27,0.0
Help,UT,how to help homeless,2025-08-03,0.0
Help,UT,how to help homeless,2025-08-10,0.0
Help,UT,how to help homeless,2025-08-17,0.0
Help,UT,how to help homeless,2025-08-24,0.0
Help,UT,how to help homeless,2025-08-31,0.0
Help,UT,how to help homeless,2025-09-07,0.0
Help,UT,how to help homeless,2025-09-14,0.42857142857142855
Help,UT,how to help homeless,2025-09-21,0.0
Help,UT,end homelessness,2024-09-22,0.0
Help,UT,end homelessness,2024-09-29,0.0
Help,UT,end homelessness,2024-10-06,0.0
Help,UT,end homelessness,2024-10-13,0.0
Help,UT,end homelessness,2024-10-20,0.0
Help,UT,end homelessness,2024-10-27,0.0
Help,UT,end homelessness,2024-11-03,0.0
Help,UT,end homelessness,2024-11-10,0.0
Help,UT,end homelessness,2024-11-17,0.0
Help,UT,end homelessness,2024-11-24,0.0
Help,UT,end homelessness,2024-12-01,0.0
Help,UT,end homelessness,2024-12-08,0.0
Help,UT,end homelessness,2024-12-15,0.0
Help,UT,end homelessness,2024-12-22,0.0
Help,UT,end homelessness,2024-12-29,0.0
Help,UT,end homelessness,2025-01-05,0.0
Help,UT,end homelessness,2025-01-12,0.0
Help,UT,end homelessness,2025-01-19,0.0
Help,UT,end homelessness,2025-01-26,0.0
Help,UT,end homelessness,2025-02-02,0.0
Help,UT,end homelessness,2025-02-09,0.0
Help,UT,end homelessness,2025-02-16,0.0
Help,UT,end homelessness,2025-02-23,0.0
Help,UT,end homelessness,2025-03-02,0.0
Help,UT,end homelessness,2025-03-09,0.0
Help,UT,end homelessness,2025-03-16,0.0
Help,UT,end homelessness,2025-03-23,0.0
Help,UT,end homelessness,2025-03-30,0.0
Help,UT,end homelessness,2025-04-06,0.0
Help,UT,end homelessness,2025-04-13,0.0
Help,UT,end homelessness,2025-04-20,0.0
Help,UT,end homelessness,2025-04-27,0.0
Help,UT,end homelessness,2025-05-04,0.0
Help,UT,end homelessness,2025-05-11,0.0
Help,UT,end homelessness,2025-05-18,0.0
Help,UT,end homelessness,2025-05-25,0.0
Help,UT,end homelessness,2025-06-01,0.0
Help,UT,end homelessness,2025-06-08,0.0
Help,UT,end homelessness,2025-06-15,0.0
Help,UT,end homelessness,2025-06-22,0.0
Help,UT,end homelessness,2025-06-29,0.0
Help,UT,end homelessness,2025-07-06,0.0
Help,UT,end homelessness,2025-07-13,0.0
Help,UT,end homelessness,2025-07-20,0.0
Help,UT,end homelessness,2025-07-27,0.0
Help,UT,end homelessness,2025-08-03,0.0
Help,UT,end homelessness,2025-08-10,0.0
Help,UT,end homelessness,2025-08-17,0.0
Help,UT,end homelessness,2025-08-24,0.0
Help,UT,end homelessness,2025-08-31,0.0
Help,UT,end homelessness,2025-09-07,0.0
Help,UT,end homelessness,2025-09-14,0.0
Help,UT,end homelessness,2025-09-21,0.0
Help,UT,what is homelessness,2024-09-22,0.0
Help,UT,what is homelessness,2024-09-29,0.0
Help,UT,what is homelessness,2024-10-06,0.0
Help,UT,what is homelessness,2024-10-13,0.0
Help,UT,what is homelessness,2024-10-20,0.0
Help,UT,what is homelessness,2024-10-27,0.0
Help,UT,what is homelessness,2024-11-03,0.0
Help,UT,what is homelessness,2024-11-10,0.0
Help,UT,what is homelessness,2024-11-17,0.0
Help,UT,what is homelessness,2024-11-24,0.0
Help,UT,what is homelessness,2024-12-01,0.0
Help,UT,what is homelessness,2024-12-08,0.0
Help,UT,what is homelessness,2024-12-15,0.0
Help,UT,what is homelessness,2024-12-22,0.0
Help,UT,what is homelessness,2024-12-29,0.0
Help,UT,what is homelessness,2025-01-05,0.0
Help,UT,what is homelessness,2025-01-12,0.0
Help,UT,what is homelessness,2025-01-19,0.0
Help,UT,what is homelessness,2025-01-26,0.0
Help,UT,what is homelessness,2025-02-02,0.0
Help,UT,what is homelessness,2025-02-09,0.0
Help,UT,what is homelessness,2025-02-16,0.0
Help,UT,what is homelessness,2025-02-23,0.0
Help,UT,what is homelessness,2025-03-02,0.0
Help,UT,what is homelessness,2025-03-09,0.0
Help,UT,what is homelessness,2025-03-16,0.0
Help,UT,what is homelessness,2025-03-23,0.0
Help,UT,what is homelessness,2025-03-30,0.0
Help,UT,what is homelessness,2025-04-06,0.0
Help,UT,what is homelessness,2025-04-13,0.0
Help,UT,what is homelessness,2025-04-20,0.0
Help,UT,what is homelessness,2025-04-27,0.0
Help,UT,what is homelessness,2025-05-04,0.0
Help,UT,what is homelessness,2025-05-11,0.0
Help,UT,what is homelessness,2025-05-18,0.0
Help,UT,what is homelessness,2025-05-25,0.0
Help,UT,what is homelessness,2025-06-01,0.0
Help,UT,what is homelessness,2025-06-08,0.0
Help,UT,what is homelessness,2025-06-15,0.0
Help,UT,what is homelessness,2025-06-22,0.0
Help,UT,what is homelessness,2025-06-29,0.0
Help,UT,what is homelessness,2025-07-06,0.0
Help,UT,what is homelessness,2025-07-13,0.0
Help,UT,what is homelessness,2025-07-20,0.0
Help,UT,what is homelessness,2025-07-27,0.0
Help,UT,what is homelessness,2025-08-03,0.0
